evaluation,target,model,reduction,use_log_transform,rows,features,test_rows,mae,rmse,r2,relative_mae,feature_mode,include_benchmark_onehot,folds,mae_std,rmse_std,r2_std,relative_mae_std,groups
groupkfold_by_benchmark,openroad_synth_chip_area,pls_5,none,False,18,66,,9929.57801114091,9929.57801114091,0.0,0.34457213726807684,raw,True,,15347.29488438771,15347.29488438771,,0.6753371835880693,17.0
random_split,openroad_synth_chip_area,gpr_matern,none,False,18,66,5.0,14230.73250965142,20256.83556563054,-0.7038448537968409,0.27401993467029806,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_matern,none,False,18,66,,11015.830410991326,13606.969449080807,-0.6892036750784124,0.298088097288259,raw,True,5.0,6541.356855616656,8897.806365248964,0.728589751325921,0.25439547644451443,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_matern,none,False,18,66,,11559.625202994606,11559.625202994606,0.0,0.4044116599860049,raw,True,,10706.594544682219,10706.594544682219,,0.6846586368645858,17.0
random_split,openroad_synth_chip_area,gpr_rbf,none,False,18,66,5.0,14252.214605386203,20262.86542000063,-0.7048593721233773,0.27443358326258477,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_rbf,none,False,18,66,,11020.674333122312,13610.193160813442,-0.6908974406924109,0.29819951860656185,raw,True,5.0,6536.538582683193,8893.850492765534,0.727763349335726,0.25430334704339935,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rbf,none,False,18,66,,11566.338523854742,11566.338523854742,0.0,0.40454374992821995,raw,True,,10703.017022631013,10703.017022631013,,0.6845958775246153,17.0
random_split,openroad_synth_chip_area,gpr_rq,none,False,18,66,5.0,13659.558166535815,19035.530263429966,-0.5045852498205898,0.2630216845043463,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_rq,none,False,18,66,,11424.8125708643,13848.585450912977,-0.926190430916761,0.30663077438127756,raw,True,5.0,6369.42110488682,8449.475641208272,1.2693340092694243,0.25103878751075537,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rq,none,False,18,66,,8869.788103942858,8869.788103942858,0.0,0.3215128213252319,raw,True,,8198.072670751812,8198.072670751812,,0.5511353662264517,17.0
random_split,openroad_synth_chip_area,ridge_a0.1,select_k_5,False,18,66,5.0,10193.51758055508,11479.641260884571,0.45280329379529305,0.19628132421081235,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a0.1,select_k_5,False,18,66,,9394.390781006361,9965.616907515898,-1.2219279453422172,0.2413490102195829,raw,True,5.0,1776.0325948548236,1756.6213925146149,2.619737783867376,0.1000404136236707,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a0.1,select_k_5,False,18,66,,7552.968651622134,7552.968651622134,0.0,0.19772557187747353,raw,True,,4939.7118399748815,4939.7118399748815,,0.1443165223743217,17.0
random_split,openroad_synth_chip_area,ridge_a1,select_k_5,False,18,66,5.0,10971.228871142415,12601.12044264233,0.3406664630930729,0.21125654750972284,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a1,select_k_5,False,18,66,,9175.470147469556,9877.664432322485,-1.2032385672108976,0.2278305691179197,raw,True,5.0,2027.3218870841156,2303.399074538028,2.6182609207095853,0.05906628165724933,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a1,select_k_5,False,18,66,,8266.439170905125,8266.439170905125,0.0,0.23745493168340215,raw,True,,7147.586930963843,7147.586930963843,,0.28678676183821644,17.0
random_split,openroad_synth_chip_area,ridge_a10,select_k_5,False,18,66,5.0,11474.759697357453,13804.221873457063,0.20875550135585308,0.22095228762783328,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a10,select_k_5,False,18,66,,8718.588439392845,9813.991721098111,-0.9988307011291389,0.20922039765914185,raw,True,5.0,2741.6187592289566,3085.925033315712,2.199049882335362,0.02976870676235206,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a10,select_k_5,False,18,66,,10295.301722117512,10295.301722117512,0.0,0.33240556250114783,raw,True,,14428.616615172095,14428.616615172095,,0.6164031096365952,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.2,select_k_5,False,18,66,5.0,10141.72624588872,11279.489686726818,0.4717180838903384,0.19528405593019935,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.2,select_k_5,False,18,66,,9081.135630286963,9636.068089668592,-1.1742706862801504,0.231468809398226,raw,True,5.0,1528.8262365073256,1550.8650764327417,2.574756775698338,0.08463497758108496,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.2,select_k_5,False,18,66,,19476.681024948517,19476.681024948517,0.0,0.681578137259309,raw,True,,50476.1604037869,50476.1604037869,,2.0692411499076813,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.5,select_k_5,False,18,66,5.0,10247.186487906914,11373.439335046423,0.46288105317737627,0.1973147461008241,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.5,select_k_5,False,18,66,,10274.492039207968,10957.684585763507,-1.3500208466163481,0.27658808041129435,raw,True,5.0,3488.855910794395,3524.7948079927496,2.4340532852822228,0.18391339818723285,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.5,select_k_5,False,18,66,,26883.015438154587,26883.015438154587,0.0,0.9827977434975466,raw,True,,80917.38316360865,80917.38316360865,,3.30603495805887,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.8,select_k_5,False,18,66,5.0,10452.342401207265,11566.748372415126,0.4444675692634211,0.20126512672400432,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.8,select_k_5,False,18,66,,12356.892680383065,13486.188453148477,-1.9394927909683197,0.3550365674769584,raw,True,5.0,7928.211398613013,8903.826757232842,2.4625374486325526,0.3580244914619268,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.8,select_k_5,False,18,66,,52652.88733931027,52652.88733931027,0.0,2.0297820073818578,raw,True,,187158.92089446142,187158.92089446142,,7.616871927828805,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.2,select_k_5,False,18,66,5.0,10205.106735226449,11495.797617322185,0.45126196928957196,0.1965044792313834,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.2,select_k_5,False,18,66,,9407.896210174309,9981.994292392821,-1.2239872553274675,0.24162152003008944,raw,True,5.0,1789.475007403706,1774.9312611194962,2.6205968699477253,0.09999857963963962,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.2,select_k_5,False,18,66,,6956.861091416456,6956.861091416456,0.0,0.17420952203664206,raw,True,,4745.160229028434,4745.160229028434,,0.1144536176792119,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.5,select_k_5,False,18,66,5.0,10088.596179674292,11329.894846598436,0.46698602023365443,0.1942610096981637,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.5,select_k_5,False,18,66,,9310.909853916051,9875.26380946354,-1.2123463881054992,0.2388313964045206,raw,True,5.0,1687.7800851893396,1675.9092084091344,2.622861227650415,0.09625177596771065,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.5,select_k_5,False,18,66,,7929.861903070065,7929.861903070065,0.0,0.212742565161439,raw,True,,5591.411611226905,5591.411611226905,,0.1877071781754416,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.8,select_k_5,False,18,66,5.0,10019.799189208696,11195.025964342543,0.4796002829709982,0.19293628893483614,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.8,select_k_5,False,18,66,,8448.142340903909,9130.21639333024,-1.138411163985823,0.2072119021176963,raw,True,5.0,1729.6963293008175,1821.868309973321,2.6545426883433123,0.034358973678500854,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.8,select_k_5,False,18,66,,11441.056994972525,11441.056994972525,0.0,0.35471562057913775,raw,True,,17879.53755150481,17879.53755150481,,0.735873555602828,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.2,select_k_5,False,18,66,5.0,10980.092137066673,12616.524719943474,0.33905346928998903,0.2114272141671056,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.2,select_k_5,False,18,66,,9124.321169574989,9842.449706547473,-1.1972690425884052,0.22573039204810552,raw,True,5.0,2072.55318886526,2360.5488869447863,2.613876651633657,0.05460068739315445,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.2,select_k_5,False,18,66,,8488.35557651207,8488.35557651207,0.0,0.24859158932144965,raw,True,,8057.700998369989,8057.700998369989,,0.3298198612020519,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.5,select_k_5,False,18,66,5.0,10858.554858806358,12418.767074792535,0.35961108677959286,0.20908695255187879,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.5,select_k_5,False,18,66,,9228.8694351661,9900.486817686282,-1.2081352514350667,0.23052503669850605,raw,True,5.0,1942.2369412869725,2182.358896095565,2.6240315661820635,0.06602061693475089,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.5,select_k_5,False,18,66,,8156.123043050836,8156.123043050836,0.0,0.2318657478615132,raw,True,,6713.305060550162,6713.305060550162,,0.2653458724892392,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.8,select_k_5,False,18,66,5.0,10535.111502549002,11951.574433919463,0.40688749235996724,0.2028588875319599,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.8,select_k_5,False,18,66,,9358.976215131734,9968.548602664738,-1.2195475595772636,0.23757227687949878,raw,True,5.0,1803.0016863297715,1907.3471340896178,2.626276234582997,0.08574827472163546,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.8,select_k_5,False,18,66,,7524.627965743186,7524.627965743186,0.0,0.20072770670388185,raw,True,,4860.848009677851,4860.848009677851,,0.1558286384355092,17.0
random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.2,select_k_5,False,18,66,5.0,11491.181672961768,13843.597424678335,0.2042351273351729,0.22126850105389548,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.2,select_k_5,False,18,66,,8722.234966426791,9857.89575564852,-0.9640413209153357,0.20963567930881535,raw,True,5.0,2743.431477910976,3094.1763915428305,2.118562483943561,0.03177825694286476,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.2,select_k_5,False,18,66,,10603.790299916258,10603.790299916258,0.0,0.3465290819489968,raw,True,,14810.688118322347,14810.688118322347,,0.6381106183602414,17.0
random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.5,select_k_5,False,18,66,5.0,11326.270931287921,13439.117250612797,0.25005687630244866,0.21809306151631366,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.5,select_k_5,False,18,66,,8720.593769108662,9735.503439416312,-1.050014147218908,0.2092072206990923,raw,True,5.0,2698.9404481122015,3005.632373734374,2.31670252864166,0.02826861443818274,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.5,select_k_5,False,18,66,,10110.658204876243,10110.658204876243,0.0,0.3241047337853507,raw,True,,14111.814859025986,14111.814859025986,,0.6005722649019104,17.0
random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.8,select_k_5,False,18,66,5.0,11142.115372138769,12957.460520403578,0.30284936069068236,0.21454705330816284,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.8,select_k_5,False,18,66,,8875.673421153268,9716.60695168186,-1.1524908169359611,0.21527941313069282,raw,True,5.0,2425.3316112315497,2737.081847994522,2.5396777247280946,0.03437791032458098,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.8,select_k_5,False,18,66,,9242.919430707305,9242.919430707305,0.0,0.2851537764501771,raw,True,,11214.985134931938,11214.985134931938,,0.47075945696479227,17.0
random_split,openroad_synth_chip_area,gpr_matern,select_k_5,False,18,66,5.0,15668.6184715948,20644.941349501398,-0.769759076057299,0.30170715436105133,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_matern,select_k_5,False,18,66,,10181.687822624674,12827.680378052157,-0.7742040449890863,0.2781662824480262,raw,True,5.0,7562.8239763358415,9480.410063854317,1.1978424029959602,0.272685692691723,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_matern,select_k_5,False,18,66,,8752.829105351619,8752.829105351619,0.0,0.3016248368124209,raw,True,,8028.696918026698,8028.696918026698,,0.49141989451061446,17.0
random_split,openroad_synth_chip_area,gpr_rbf,select_k_5,False,18,66,5.0,19668.790415204705,26572.876270314428,-1.932000041483743,0.37873248344474686,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_rbf,select_k_5,False,18,66,,12721.836664045553,14999.165290354105,-1.626761269565706,0.3486977984527977,raw,True,5.0,10267.94972051253,11883.020043730101,2.022613200843314,0.3575488823676403,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rbf,select_k_5,False,18,66,,9512.241566303237,9512.241566303237,0.0,0.31017276504582136,raw,True,,7124.061706049762,7124.061706049762,,0.4410132263800209,17.0
random_split,openroad_synth_chip_area,gpr_rq,select_k_5,False,18,66,5.0,14800.483713574265,20248.42379360703,-0.7024300840881943,0.28499078157304025,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_rq,select_k_5,False,18,66,,10693.486895824859,13512.711048093779,-0.6264872457599947,0.2903014645311969,raw,True,5.0,7125.928825912096,9097.935033365562,0.771135437161089,0.2662528735304872,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rq,select_k_5,False,18,66,,9741.24442309964,9741.24442309964,0.0,0.34145293395204585,raw,True,,9779.367960795047,9779.367960795047,,0.6021309334501121,17.0
random_split,openroad_synth_chip_area,ridge_a0.1,select_k_10,False,18,66,5.0,13702.787100740743,16684.986261271424,-0.15594866614224756,0.26385407944386663,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a0.1,select_k_10,False,18,66,,14407.815070668754,17440.457543068558,-4.6281438595821935,0.35732732305779225,raw,True,5.0,3798.201526214875,7425.141708775421,5.480876766953772,0.10066461919283155,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a0.1,select_k_10,False,18,66,,14319.58561126752,14319.58561126752,0.0,0.4924835660400069,raw,True,,20956.464747540853,20956.464747540853,,0.9100653768967161,17.0
random_split,openroad_synth_chip_area,ridge_a1,select_k_10,False,18,66,5.0,11828.396841181104,13737.321209495614,0.21640627826438086,0.22776174926178827,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a1,select_k_10,False,18,66,,13550.688155408832,17334.35032546206,-4.061071082305757,0.3332706655640859,raw,True,5.0,6228.29041082766,12496.41612180424,5.2965023934353415,0.14581516827326196,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a1,select_k_10,False,18,66,,13350.704094866644,13350.704094866644,0.0,0.46705678191660155,raw,True,,22224.08630652473,22224.08630652473,,0.9588367473012344,17.0
random_split,openroad_synth_chip_area,ridge_a10,select_k_10,False,18,66,5.0,10556.873285707556,12862.889476283452,0.31298864147929584,0.20327792164670921,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a10,select_k_10,False,18,66,,13131.146059086654,16995.579592462953,-3.74631057964348,0.3264732206055188,raw,True,5.0,6093.359590669048,12392.904587634182,5.141546650932076,0.15197388949173452,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a10,select_k_10,False,18,66,,12323.456228679122,12323.456228679122,0.0,0.42471395540038737,raw,True,,19549.5636846689,19549.5636846689,,0.8521195604749396,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.2,select_k_10,False,18,66,5.0,17429.062041174322,20868.431436056504,-0.808283231320208,0.33560538353511254,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.2,select_k_10,False,18,66,,18859.276489302178,24657.726903418377,-10.281512498276934,0.46815423283439,raw,True,5.0,8901.261620397032,18001.160845925115,12.234534478553554,0.21662435148665815,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.2,select_k_10,False,18,66,,14836.14477806393,14836.14477806393,0.0,0.49728839471015635,raw,True,,18967.045750382393,18967.045750382393,,0.8321707947634984,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.5,select_k_10,False,18,66,5.0,17675.80695230139,21233.943194490916,-0.8721823378111284,0.34035658129541135,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.5,select_k_10,False,18,66,,20053.264969170345,27989.233720806962,-14.910860059971537,0.4811435380739704,raw,True,5.0,14104.883753968124,27412.68691445784,21.305750542575918,0.3164168123940992,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.5,select_k_10,False,18,66,,14415.577526645837,14415.577526645837,0.0,0.47940035125479386,raw,True,,17232.16304835785,17232.16304835785,,0.7640195981502331,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.8,select_k_10,False,18,66,5.0,17536.850996970137,21393.71408502301,-0.9004621136535729,0.33768091426449115,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.8,select_k_10,False,18,66,,29888.119512107492,45123.68900927972,-45.75982743625529,0.7368481788578999,raw,True,5.0,30289.353687932275,60291.131313100464,88.29294050768209,0.7063261269281448,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.8,select_k_10,False,18,66,,11927.025857397328,11927.025857397328,0.0,0.3712022340527132,raw,True,,8728.507126592907,8728.507126592907,,0.44704018882187435,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.2,select_k_10,False,18,66,5.0,13627.212490091153,16605.382052384928,-0.14494489695522228,0.2623988521842095,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.2,select_k_10,False,18,66,,14150.953422794992,17180.498224695148,-4.422262975484623,0.3490890035418704,raw,True,5.0,3961.416095885042,7612.072125572818,5.1588130633026275,0.09523553183311351,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.2,select_k_10,False,18,66,,14171.950163322706,14171.950163322706,0.0,0.489522218565682,raw,True,,21170.13281914303,21170.13281914303,,0.918793662264204,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.5,select_k_10,False,18,66,5.0,14561.550327499164,17600.641206946504,-0.2863045950923051,0.28038999866896636,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.5,select_k_10,False,18,66,,14946.39979655775,18039.21387062412,-5.023772362163889,0.37360721704140937,raw,True,5.0,3702.146162823158,7319.402582901349,6.001991018247522,0.11394348694537876,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.5,select_k_10,False,18,66,,14399.09588536546,14399.09588536546,0.0,0.4940872528630945,raw,True,,20858.25994254899,20858.25994254899,,0.9060232348699384,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.8,select_k_10,False,18,66,5.0,16304.3153959513,19527.541461161414,-0.5833684192846607,0.31394781938403155,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.8,select_k_10,False,18,66,,16869.876152172266,20682.421831618663,-6.702955317534114,0.4285346578686154,raw,True,5.0,4669.579021665635,9302.57867652362,7.637912861309176,0.16736539117451157,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.8,select_k_10,False,18,66,,14840.158454760733,14840.158454760733,0.0,0.5026860025989308,raw,True,,20230.711174387965,20230.711174387965,,0.881683798846397,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.2,select_k_10,False,18,66,5.0,11808.31937833926,13711.097633474923,0.2193950729903561,0.2273751475845706,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.2,select_k_10,False,18,66,,13605.843267254799,17423.54146443448,-4.0953231499587925,0.3353177660553891,raw,True,5.0,6300.634456697086,12708.994728133912,5.4201625321420135,0.14931858287464417,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.2,select_k_10,False,18,66,,13241.617343274736,13241.617343274736,0.0,0.4626296106665552,raw,True,,22207.056615056117,22207.056615056117,,0.9570929915438481,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.5,select_k_10,False,18,66,5.0,12052.590733387797,14058.57369181422,0.17932847510924677,0.23207871577453054,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.5,select_k_10,False,18,66,,13415.174964628084,17058.367891111957,-3.905442322578787,0.3286906125249248,raw,True,5.0,5950.210329080267,11719.846389914243,4.865557293837813,0.13593509980222218,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.5,select_k_10,False,18,66,,13408.968587301113,13408.968587301113,0.0,0.469264807595978,raw,True,,22205.218603701684,22205.218603701684,,0.9585824666165166,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.8,select_k_10,False,18,66,5.0,12610.606177694886,15042.185369058347,0.06047419262230358,0.24282358470452714,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.8,select_k_10,False,18,66,,13353.970795945545,16595.65753729639,-3.7988159103055175,0.32492674805127975,raw,True,5.0,4979.050761244394,9395.946888618137,4.231611445368986,0.10435109917071049,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.8,select_k_10,False,18,66,,13757.565657950376,13757.565657950376,0.0,0.4801564720250159,raw,True,,21817.882023881295,21817.882023881295,,0.9447871615706429,17.0
random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.2,select_k_10,False,18,66,5.0,10549.745195923282,12868.368272814567,0.31240326801874596,0.20314066668139483,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.2,select_k_10,False,18,66,,13023.300838244944,16846.071187619116,-3.627829318929978,0.3238385328344361,raw,True,5.0,5980.739766629024,12103.749304416666,4.948498506179649,0.14959776755393292,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.2,select_k_10,False,18,66,,12173.82251271547,12173.82251271547,0.0,0.4198954558853698,raw,True,,18476.7785473782,18476.7785473782,,0.8138847087988527,17.0
random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.5,select_k_10,False,18,66,5.0,10788.807472827193,12880.496649886007,0.311106543803249,0.20774393144341002,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.5,select_k_10,False,18,66,,13387.96185613635,17380.140861081785,-4.026717045178673,0.33265691659228086,raw,True,5.0,6402.344058102376,13116.241947414694,5.630774023850278,0.1584327687943185,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.5,select_k_10,False,18,66,,12386.399460669709,12386.399460669709,0.0,0.4267414908012914,raw,True,,20033.976718665115,20033.976718665115,,0.8697678380295467,17.0
random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.8,select_k_10,False,18,66,5.0,11323.7495870163,13199.276273596768,0.2765857160585272,0.21804451176020503,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.8,select_k_10,False,18,66,,13738.411227835575,17793.370047302662,-4.317807998065974,0.3409207679075389,raw,True,5.0,6659.549344155,13697.466171184491,6.061106851166938,0.1634267865479694,
groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.8,select_k_10,False,18,66,,12856.581713977734,12856.581713977734,0.0,0.44612094918388123,raw,True,,21677.98914062753,21677.98914062753,,0.9330622106727138,17.0
random_split,openroad_synth_chip_area,gpr_matern,select_k_10,False,18,66,5.0,14277.151063262707,20315.262061509166,-0.7136877780638327,0.2749137473408284,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_matern,select_k_10,False,18,66,,10925.40395497171,13810.645562269667,-0.8553408288724211,0.29420228440782137,raw,True,5.0,7011.500778681989,8682.39059846032,0.745578720298468,0.2588085786932733,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_matern,select_k_10,False,18,66,,10198.769236133641,10198.769236133641,0.0,0.3599739204923989,raw,True,,10538.545151388837,10538.545151388837,,0.6401294176199794,17.0
random_split,openroad_synth_chip_area,gpr_rbf,select_k_10,False,18,66,5.0,14842.178009196166,20714.939223271467,-0.7817803630559199,0.28579362627233373,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_rbf,select_k_10,False,18,66,,11432.811422837063,14347.563729448913,-1.1531465543246953,0.30559941776989896,raw,True,5.0,6821.637916439685,8320.305706501927,0.8826077955602122,0.2526159810390974,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rbf,select_k_10,False,18,66,,10563.579797811997,10563.579797811997,0.0,0.3697410973524172,raw,True,,10471.749769795038,10471.749769795038,,0.6464018453149312,17.0
random_split,openroad_synth_chip_area,gpr_rq,select_k_10,False,18,66,5.0,14787.80387106826,20493.077483826513,-0.7438181984482217,0.2847466248079005,raw,True,,,,,,
kfold,openroad_synth_chip_area,gpr_rq,select_k_10,False,18,66,,11659.527137975922,14467.436463003352,-1.2665888548730702,0.30811441080705526,raw,True,5.0,6479.075904415753,7897.338735372052,0.9101787097270189,0.23618852841355434,
groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rq,select_k_10,False,18,66,,9597.716243732102,9597.716243732102,0.0,0.31237925675588285,raw,True,,8723.439646695997,8723.439646695997,,0.5045520479194153,17.0
random_split,openroad_synth_chip_area,ridge_a0.1,pca_3,False,18,66,5.0,7844.93963005399,9565.286936374585,0.6200881446302294,0.15105827078556214,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a0.1,pca_3,False,18,66,,14914.121036601482,17688.34283954207,-3.0175533161222843,0.43631012318576545,raw,True,5.0,10707.497387219088,11834.249572936938,2.417733608498986,0.46960193794426097,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a0.1,pca_3,False,18,66,,9517.31935420164,9517.31935420164,0.0,0.3170428742498265,raw,True,,10031.142923054664,10031.142923054664,,0.47028852712836394,17.0
random_split,openroad_synth_chip_area,ridge_a1,pca_3,False,18,66,5.0,7885.8901903308215,9614.94409391215,0.6161333627869477,0.15184679448553043,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a1,pca_3,False,18,66,,14871.070666893978,17622.027103558245,-2.983288303808962,0.43493312548559243,raw,True,5.0,10659.023965191647,11777.504093038075,2.401453091413571,0.46777316322621554,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a1,pca_3,False,18,66,,9510.653499669237,9510.653499669237,0.0,0.31678380943301443,raw,True,,9937.345815619508,9937.345815619508,,0.4679905359826265,17.0
random_split,openroad_synth_chip_area,ridge_a10,pca_3,False,18,66,5.0,8268.650333908525,10106.211711360778,0.5759045381864087,0.15921703417392474,raw,True,,,,,,
kfold,openroad_synth_chip_area,ridge_a10,pca_3,False,18,66,,14472.993482055774,17022.00794893571,-2.6791350844054675,0.42224177415973196,raw,True,5.0,10229.036366752678,11281.081533772434,2.2616765287373704,0.4512980274537398,
groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a10,pca_3,False,18,66,,9447.920818703311,9447.920818703311,0.0,0.31442381292064076,raw,True,,9098.744151461267,9098.744151461267,,0.44884646199588096,17.0
random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.2,pca_3,False,18,66,5.0,7840.83442374999,9560.342214761287,0.6204808297257765,0.15097922296687344,raw,True,,,,,,
kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.2,pca_3,False,18,66,,14918.381190157019,17694.927864787405,-3.020961838675268,0.43644632174291315,raw,True,5.0,10712.295699373271,11839.887243657065,2.4193506232260207,0.4697826238635351,
