experiment,evaluation,target,model,feature_set,reduction,scaler,benchmark_onehot,mae,rmse,r2,relative_mae,rows,features,normalized_target
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,gpr_matern,raw,pca_5,standard_or_log,False,11017.224615435962,11017.224615435962,0.0,0.3948620828701961,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,gpr_rbf,raw,pca_5,standard_or_log,False,14362.019951596429,20270.686827737023,-0.7061757677590592,0.2765479406067741,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,gpr_rbf,raw,pca_5,standard_or_log,False,9832.447681791473,12655.550355506395,-0.3405039474948345,0.269971036525707,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rbf,raw,pca_5,standard_or_log,False,11167.82170023436,11167.82170023436,0.0,0.3983453238231707,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,gpr_rq,raw,pca_5,standard_or_log,False,16811.23786098631,21188.17470184575,-0.8641202820529619,0.3237088672188912,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,gpr_rq,raw,pca_5,standard_or_log,False,9694.87395011399,12104.438045641427,-0.1834410190894317,0.2668757998815405,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rq,raw,pca_5,standard_or_log,False,9650.034929292218,9650.034929292218,0.0,0.3364375755199212,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,ridge_a0.1,raw,none,standard_or_log,False,11260.657429424986,12099.355852938055,0.3921291169511068,0.2168296404322776,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,ridge_a0.1,raw,none,standard_or_log,False,20108.14331290467,23170.316352115355,-5.770960356585546,0.5916150090638189,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a0.1,raw,none,standard_or_log,False,21235.37132302145,21235.37132302145,0.0,0.6446032480504832,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,ridge_a1,raw,none,standard_or_log,False,10785.624644824087,11714.83812780825,0.430151478974722,0.2076826444842963,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,ridge_a1,raw,none,standard_or_log,False,10359.304890991512,11617.287847335074,-1.104723302019504,0.2564338710107564,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a1,raw,none,standard_or_log,False,8845.482809475689,8845.482809475689,0.0,0.2493599502061748,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,ridge_a10,raw,none,standard_or_log,False,10219.06478728392,11916.525250733755,0.4103611145917717,0.1967732485663645,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,ridge_a10,raw,none,standard_or_log,False,10986.569882911805,12688.270040986125,-1.0644049564947884,0.3083495799931566,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a10,raw,none,standard_or_log,False,7142.485508229941,7142.485508229941,0.0,0.1923651640566525,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.2,raw,none,standard_or_log,False,11330.69706596856,12164.648424006957,0.385550825882858,0.2181782889728207,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.2,raw,none,standard_or_log,False,29211.94862185924,33284.9269175045,-13.388400320776674,0.9248928785044088,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.2,raw,none,standard_or_log,False,32588.034067444776,32588.034067444776,0.0,1.0427006827164589,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.5,raw,none,standard_or_log,False,11337.254501697284,12184.694144366147,0.3835240965701432,0.2183045557063688,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.5,raw,none,standard_or_log,False,30059.56457121328,34202.974616725674,-14.290709967025554,0.9560471156514196,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.5,raw,none,standard_or_log,False,33915.14451434833,33915.14451434833,0.0,1.0907888851007257,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.8,raw,none,standard_or_log,False,10876.48824119585,11923.59184561152,0.4096615860808189,0.2094322688781784,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.8,raw,none,standard_or_log,False,30833.85540473244,35226.70922196928,-15.387416787975727,0.9878475509739282,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.8,raw,none,standard_or_log,False,35465.227396673225,35465.227396673225,0.0,1.1475785203197757,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.2,raw,none,standard_or_log,False,11257.5034480997,12096.43007292936,0.3924230634169248,0.2167689089305,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.2,raw,none,standard_or_log,False,19054.952723651728,21979.14971281528,-5.144094596235939,0.5525685348657167,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.2,raw,none,standard_or_log,False,19025.60868578246,19025.60868578246,0.0,0.5708221922563196,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.5,raw,none,standard_or_log,False,11287.430577782943,12123.752007608637,0.3896753230509666,0.2173451709124542,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.5,raw,none,standard_or_log,False,21772.07636218852,25148.35133690351,-6.943893826755461,0.6528863233417698,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.5,raw,none,standard_or_log,False,22403.957332179405,22403.957332179405,0.0,0.6841862809748622,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.8,raw,none,standard_or_log,False,11317.565598384712,12151.595818597243,0.3868687200854666,0.2179254359389371,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.8,raw,none,standard_or_log,False,26392.15646862232,30228.840375554275,-10.644688465211154,0.8215689889716368,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.8,raw,none,standard_or_log,False,28436.529459150224,28436.529459150224,0.0,0.8939787081066175,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.2,raw,none,standard_or_log,False,10772.781147392348,11706.258844297592,0.4309858228714054,0.2074353364609884,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.2,raw,none,standard_or_log,False,10139.247188361493,11680.538379790438,-1.0518119041722351,0.2504395967473423,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.2,raw,none,standard_or_log,False,8508.710419084387,8508.710419084387,0.0,0.2394437843441501,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.5,raw,none,standard_or_log,False,10925.340025036565,11817.329305399964,0.4201368410021298,0.2103729346244766,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.5,raw,none,standard_or_log,False,10933.847562763469,11995.48498664518,-1.3551063079857593,0.2712447450557008,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.5,raw,none,standard_or_log,False,9102.140359343925,9102.140359343925,0.0,0.2563603078485009,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.1_l10.8,raw,none,standard_or_log,False,11150.449779247088,12002.813535098638,0.4017909759904207,0.2147075365222059,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.1_l10.8,raw,none,standard_or_log,False,13676.36791690747,15856.519606759091,-2.613105007602372,0.3588458028612701,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.1_l10.8,raw,none,standard_or_log,False,13065.925955829798,13065.925955829798,0.0,0.3794453010540136,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.2,raw,none,standard_or_log,False,10213.073617757234,11937.936028448446,0.4082403674168523,0.1966578855742495,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.2,raw,none,standard_or_log,False,11096.443958547226,12792.786374534262,-1.1098443639960762,0.3129283732380608,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.2,raw,none,standard_or_log,False,7147.290353915442,7147.290353915442,0.0,0.1937674947345097,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.5,raw,none,standard_or_log,False,10291.398496956685,11730.703028903028,0.4286069912118292,0.1981660706424978,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.5,raw,none,standard_or_log,False,10869.673369084796,12569.947250973672,-1.0110650010324922,0.3016686785167012,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.5,raw,none,standard_or_log,False,7231.487251979952,7231.487251979952,0.0,0.195547356441447,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a1.0_l10.8,raw,none,standard_or_log,False,10486.504265180683,11579.68208252255,0.4432245038315459,0.2019229306513751,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a1.0_l10.8,raw,none,standard_or_log,False,10192.577444146984,11992.019976401692,-0.8717041797637887,0.2679350444970299,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a1.0_l10.8,raw,none,standard_or_log,False,7791.722224441836,7791.722224441836,0.0,0.2158594812406608,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,pls_2,raw,none,standard_or_log,False,10521.903720525344,12000.701458882231,0.4020014852823727,0.2026045650250328,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,pls_2,raw,none,standard_or_log,False,13631.53499389438,16038.061920205737,-2.9545960454231888,0.404022679054449,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,pls_2,raw,none,standard_or_log,False,6776.048213507951,6776.048213507951,0.0,0.1755816176362422,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,pls_3,raw,none,standard_or_log,False,11004.715532815118,12872.598066419658,0.3119511718107416,0.2119013500761161,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,pls_3,raw,none,standard_or_log,False,13276.953957517402,16055.600613741826,-2.026207409846864,0.3891763537361015,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,pls_3,raw,none,standard_or_log,False,7411.484918159279,7411.484918159279,0.0,0.2023929918454508,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,pls_5,raw,none,standard_or_log,False,10289.88577790464,11172.234888348929,0.4817170081372346,0.1981369424738997,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,pls_5,raw,none,standard_or_log,False,8119.242035142345,9399.4870624336,-0.3077780214899234,0.1988185260690224,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,pls_5,raw,none,standard_or_log,False,7066.64221091846,7066.64221091846,0.0,0.1956929402324643,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,gpr_matern,raw,none,standard_or_log,False,13901.03382912379,20174.932170878878,-0.69009457594541,0.2676714202253956,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,gpr_matern,raw,none,standard_or_log,False,10730.67195867024,13378.924328274272,-0.5775211820563386,0.2912760496071975,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,gpr_matern,raw,none,standard_or_log,False,11018.199339054574,11018.37231756963,0.0,0.3951291658862679,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,gpr_rbf,raw,none,standard_or_log,False,13970.01433798693,20191.423342381084,-0.692858702291457,0.2689996747280631,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,gpr_rbf,raw,none,standard_or_log,False,10761.157519437143,13402.182226570125,-0.5819197569776,0.2919428182105142,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rbf,raw,none,standard_or_log,False,11159.349156505725,11159.471916371402,0.0,0.3972927259464613,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,gpr_rq,raw,none,standard_or_log,False,13000.585205261928,16686.130677381145,-0.1561072436349624,0.2503328276464651,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,gpr_rq,raw,none,standard_or_log,False,10289.832737175628,12494.744753619703,-0.2943431195278655,0.2828517927896182,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,gpr_rq,raw,none,standard_or_log,False,9207.297635739758,9207.349076483302,0.0,0.3640813117920738,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,ridge_a0.1,raw,select_k_5,standard_or_log,False,13112.565943297415,15512.78316773821,0.0007681105504726,0.2524890732578562,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,ridge_a0.1,raw,select_k_5,standard_or_log,False,25759.13142271568,31290.494567153422,-13.724839917005326,0.8109496855707551,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a0.1,raw,select_k_5,standard_or_log,False,14610.550293360286,14610.550293360286,0.0,0.4623925713991432,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,ridge_a1,raw,select_k_5,standard_or_log,False,12526.343560655683,14969.259231765323,0.0695619547914015,0.241201065498255,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,ridge_a1,raw,select_k_5,standard_or_log,False,13685.84542277321,15337.783947814034,-2.861330640111614,0.3909102933145829,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a1,raw,select_k_5,standard_or_log,False,8013.103523373208,8013.103523373208,0.0,0.2049343079436752,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,ridge_a10,raw,select_k_5,standard_or_log,False,12540.70618378773,15577.15672052201,-0.0075421416175773,0.2414776250534056,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,ridge_a10,raw,select_k_5,standard_or_log,False,10286.91948839575,11899.38933172089,-1.4799807343419655,0.2590490943949374,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,ridge_a10,raw,select_k_5,standard_or_log,False,7644.353894185703,7644.353894185703,0.0,0.2077763403572381,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.2,raw,select_k_5,standard_or_log,False,13445.295495060836,15880.338162295997,-0.0471438197752898,0.2588959486576471,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.2,raw,select_k_5,standard_or_log,False,36362.68654931172,45533.62983402538,-32.38653343691509,1.1791588462603182,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.2,raw,select_k_5,standard_or_log,False,33543.079961499054,33543.079961499054,0.0,1.2198062338982243,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.5,raw,select_k_5,standard_or_log,False,13487.5276489443,15928.928714547294,-0.0535617107664723,0.2597091500891464,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.5,raw,select_k_5,standard_or_log,False,37791.1046333601,47489.07831333521,-35.35834540277081,1.2291596637311732,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.5,raw,select_k_5,standard_or_log,False,41671.7817575168,41671.7817575168,0.0,1.5487444241387376,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.001_l10.8,raw,select_k_5,standard_or_log,False,13565.026848844998,16019.12022701721,-0.0655262740843065,0.2612014362858961,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.001_l10.8,raw,select_k_5,standard_or_log,False,39692.55764303397,50192.71255276095,-39.30394256877375,1.2942107809977796,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.001_l10.8,raw,select_k_5,standard_or_log,False,59493.79511704106,59493.79511704106,0.0,2.271108036258486,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.2,raw,select_k_5,standard_or_log,False,13103.120257708437,15502.641866939795,0.002074155857296,0.252307191815966,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.2,raw,select_k_5,standard_or_log,False,24682.195630559658,29885.105222047347,-12.270162069786922,0.7735073429421521,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.2,raw,select_k_5,standard_or_log,False,13285.141503582632,13285.141503582632,0.0,0.410994539094678,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.5,raw,select_k_5,standard_or_log,False,13206.532131715943,15614.527436324906,-0.0123822722420454,0.2542984396270293,18.0,49.0,
rigorous_direct_target,kfold,openroad_synth_chip_area,elasticnet_a0.01_l10.5,raw,select_k_5,standard_or_log,False,27557.568442490057,33727.601497579904,-16.272857131053136,0.8720448994937859,18.0,49.0,
rigorous_direct_target,groupkfold_by_benchmark,openroad_synth_chip_area,elasticnet_a0.01_l10.5,raw,select_k_5,standard_or_log,False,15417.972552344878,15417.972552344878,0.0,0.4939201562608458,18.0,49.0,
rigorous_direct_target,random_split,openroad_synth_chip_area,elasticnet_a0.01_l10.8,raw,select_k_5,standard_or_log,False,13350.009065563336,15772.7139555151,-0.0329985121130937,0.2570611603803632,18.0,49.0,
